184561571.82859999,0.39350521,1.99146420,0.00000000,3.29244416,3.16428193
184562584.67010999,0.39350470,1.99146438,0.00000000,3.34388860,2.96182374
184563591.14594299,0.39350429,1.99146450,0.00000000,3.03522196,2.92168117
184564581.49531800,0.39350406,1.99146458,0.00000000,1.74911096,2.89026524
184565587.88630700,0.39350397,1.99146461,0.00000000,1.08033324,2.88502925
184566583.60141098,0.39350397,1.99146468,0.00000000,0.00000000,1000.00000000
184567582.92437899,0.39350369,1.99146488,0.00000000,1.02888880,2.88153860
184568578.06448299,0.39350331,1.99146518,0.00000000,1.90344428,2.87804794
184569592.96693000,0.39350296,1.99146530,0.00000000,2.31499980,2.82917872
184570588.64932600,0.39350246,1.99146545,0.00000000,3.90977744,2.72620429
184571589.17286700,0.39350184,1.99146567,0.00000000,4.21844408,2.74016693
184572595.72817898,0.39350121,1.99146587,0.00000000,3.85833300,2.89026524
184573591.15802300,0.39349993,1.99146567,0.00000000,5.65888840,3.04385422
184574588.94140798,0.39349889,1.99146536,0.00000000,5.60744396,3.32310690
184575582.38484499,0.39349844,1.99146524,0.00000000,3.96122188,3.26027504
184576592.11463600,0.39349815,1.99146465,0.00000000,3.13811084,3.48716785
184577568.38947999,0.39349795,1.99146431,0.00000000,2.52077756,4.34063385
184578576.19932300,0.39349781,1.99146401,0.00000000,1.64622208,4.59021593
184579608.52656201,0.39349767,1.99146385,0.00000000,0.97744436,4.64606647
184580591.90614501,0.39349712,1.99146372,0.00000000,1.23466656,4.66526509
184581585.99671799,0.39349685,1.99146193,0.00000000,5.24733288,4.67748240
184582574.63140500,0.39349661,1.99146065,0.00000000,6.68777720,4.67224641
184583569.61208099,0.39349642,1.99145952,0.00000000,6.27622168,4.66351976
184584573.61478898,0.39349632,1.99145878,0.00000000,4.78433292,4.58497994
184585574.88275799,0.39349637,1.99145768,0.00000000,5.19588844,4.65304779
184586576.53739300,0.39349623,1.99145649,0.00000000,5.09299956,4.52214809
184587581.50291300,0.39349576,1.99145538,0.00000000,5.55599952,4.25336739
184588588.16171500,0.39349526,1.99145453,0.00000000,4.42422184,4.17657290
184589569.59499601,0.39349447,1.99145397,0.00000000,4.26988852,3.60410491
184590576.66468298,0.39349302,1.99145353,0.00000000,5.86466616,3.47145988
184591583.98343199,0.39349201,1.99145324,0.00000000,6.53344388,3.29169097
184592592.72124499,0.39349088,1.99145300,0.00000000,7.35655492,3.21838714
184593576.67009798,0.39348971,1.99145280,0.00000000,7.09933272,3.22711379
184594595.50223300,0.39348872,1.99145346,0.00000000,5.71033284,3.20442451
184595599.54473299,0.39348774,1.99145383,0.00000000,5.55599952,3.00022098
184596583.78910798,0.39348736,1.99145376,0.00000000,3.65255524,3.43131731
184597583.40952399,0.39348775,1.99145371,0.00000000,1.85199984,4.02647458
184598576.10155499,0.39348771,1.99145280,0.00000000,3.85833300,4.55356402
184599578.34499198,0.39348787,1.99145137,0.00000000,6.94499940,4.64083048
184600577.57160598,0.39348791,1.99145004,0.00000000,8.02533264,4.73158760
184601588.92108500,0.39348792,1.99144858,0.00000000,8.12822152,4.75253155
184602575.10821998,0.39348805,1.99144701,0.00000000,8.48833260,4.76474886
184603592.90040699,0.39348793,1.99144570,0.00000000,7.81955488,4.73333293
184604591.04092801,0.39348782,1.99144455,0.00000000,6.94499940,4.71238898
184605581.82571900,0.39348789,1.99144362,0.00000000,5.24733288,4.83456203
184606581.94738498,0.39348772,1.99144275,0.00000000,4.32133296,4.88692191
184607608.63410300,0.39348803,1.99144207,0.00000000,4.26988852,5.39132206
184608592.31332198,0.39348867,1.99144165,0.00000000,5.45311064,5.86779695
184609569.81045699,0.39348973,1.99144136,0.00000000,6.63633276,6.06676448
184610586.73024800,0.39349100,1.99144124,0.00000000,7.87099932,6.16973891
184611581.47670600,0.39349245,1.99144121,0.00000000,8.43688816,6.26573201
184612584.66165400,0.39349381,1.99144121,0.00000000,8.48833260,6.26747734
184613584.91889298,0.39349513,1.99144118,0.00000000,8.12822152,6.25875070
184614602.13946500,0.39349624,1.99144114,0.00000000,7.76811044,6.27096800
184615598.82029799,0.39349737,1.99144116,0.00000000,7.25366604,6.26922267
184616577.26352701,0.39349822,1.99144113,0.00000000,6.17333280,6.28318531
184617586.58436000,0.39349898,1.99144109,0.00000000,4.93866624,6.27620399
184618591.61993298,0.39349961,1.99144113,0.00000000,3.60111080,6.27620399
184619579.00446299,0.39349996,1.99144117,0.00000000,2.16066648,1000.00000000
184620599.50665098,0.39350023,1.99144117,0.00000000,1.74911096,0.00523599
184621618.92914999,0.39350057,1.99144122,0.00000000,1.80055540,0.00872665
184622580.80555600,0.39350097,1.99144130,0.00000000,2.21211092,0.01221730
184623584.29972199,0.39350133,1.99144138,0.00000000,2.05777760,0.01047198
184624585.52446198,0.39350201,1.99144146,0.00000000,3.44677748,0.01919862
184625572.78253400,0.39350269,1.99144153,0.00000000,4.06411076,0.01047198
184626586.70196098,0.39350341,1.99144169,0.00000000,4.32133296,0.02268928
184627582.38789800,0.39350414,1.99144169,0.00000000,4.52711072,6.26049603
184628578.79300198,0.39350487,1.99144169,0.00000000,4.88722180,0.00698132
184629580.14185598,0.39350554,1.99144169,0.00000000,5.19588844,0.00174533
184630583.24607399,0.39350635,1.99144170,0.00000000,5.81322172,0.01221730
184631579.52956298,0.39350715,1.99144152,0.00000000,5.96755504,6.27096800
184632584.59169799,0.39350800,1.99144153,0.00000000,5.86466616,6.26747734
184633586.52721900,0.39350886,1.99144145,0.00000000,5.55599952,6.25526004
184634580.76492700,0.39350956,1.99144135,0.00000000,4.88722180,6.25351471
184635588.03289500,0.39351051,1.99144134,0.00000000,6.37911056,6.27794932
184636577.29846698,0.39351133,1.99144140,0.00000000,5.91611060,1000.00000000
184637582.46758199,0.39351234,1.99144136,0.00000000,6.58488832,6.27620399
184638585.35034201,0.39351339,1.99144137,0.00000000,6.84211052,6.27620399
184639587.27903900,0.39351452,1.99144127,0.00000000,7.04788828,6.25526004
184640592.89284098,0.39351561,1.99144122,0.00000000,6.94499940,6.21686280
184641625.36039299,0.39351663,1.99144114,0.00000000,6.63633276,6.26049603
184642584.95690298,0.39351759,1.99144123,0.00000000,6.37911056,6.26747734
184643581.83086100,0.39351858,1.99144127,0.00000000,6.22477724,6.26049603
184644575.66461000,0.39351955,1.99144128,0.00000000,6.01899948,6.25875070
184645575.84914100,0.39352057,1.99144127,0.00000000,6.53344388,6.25526004
184646588.42127600,0.39352169,1.99144127,0.00000000,6.27622168,6.27620399
184647608.69955701,0.39352281,1.99144123,0.00000000,6.17333280,6.27969465
184648573.08757699,0.39352370,1.99144119,0.00000000,5.09299956,0.00698132
184649581.92486900,0.39352452,1.99144119,0.00000000,4.62999960,0.00349066
184650585.48054498,0.39352526,1.99144114,0.00000000,4.26988852,6.26747734
184651581.73580500,0.39352594,1.99144110,0.00000000,4.06411076,6.23431609
184652593.92132598,0.39352646,1.99144110,0.00000000,3.49822192,6.23780675
184653589.89299199,0.39352699,1.99144110,0.00000000,3.24099972,6.22035345
184654588.67450199,0.39352737,1.99144112,0.00000000,2.77799976,6.24304273
184655585.27226198,0.39352771,1.99144109,0.00000000,2.31499980,0.02443461
184656576.02210599,0.39352808,1.99144115,0.00000000,2.16066648,0.11868239
184657588.53007400,0.39352861,1.99144126,0.00000000,3.08666640,0.34557519
184658587.49903199,0.39352918,1.99144160,0.00000000,4.16699964,0.59515727
184659595.59132299,0.39352986,1.99144221,0.00000000,5.76177728,0.73652894
184660590.02173999,0.39353060,1.99144318,0.00000000,7.66522156,0.82554074
184661589.78423899,0.39353156,1.99144441,0.00000000,9.05422144,0.85346600
184662592.27647799,0.39353241,1.99144567,0.00000000,9.51722140,0.85172067
184663590.22064498,0.39353347,1.99144688,0.00000000,9.51722140,0.84299403
184664588.66585299,0.39353435,1.99144816,0.00000000,9.41433252,0.86219265
184665585.83652899,0.39353556,1.99144919,0.00000000,9.56866584,0.80808744
184666585.99199799,0.39353657,1.99145035,0.00000000,9.25999920,0.84299403
184667590.47668499,0.39353755,1.99145170,0.00000000,9.56866584,0.84124870
184668614.78366399,0.39353833,1.99145300,0.00000000,9.82588804,0.84473936
184669567.64069399,0.39353895,1.99145416,0.00000000,9.15711032,0.84473936
184670599.45876700,0.39353973,1.99145529,0.00000000,7.97388820,0.81681409
184671595.12074599,0.39354034,1.99145614,0.00000000,6.63633276,0.81855942
184672592.40074500,0.39354095,1.99145694,0.00000000,6.32766612,0.86568331
184673585.29996398,0.39354142,1.99145751,0.00000000,4.93866624,1.04894288
184674582.37777600,0.39354147,1.99145809,0.00000000,4.01266632,1.43291532
184675581.16704598,0.39354126,1.99145873,0.00000000,4.01266632,1.93906080
184676580.56985798,0.39354092,1.99145925,0.00000000,4.32133296,2.25671072
184677592.71386799,0.39354023,1.99145966,0.00000000,4.93866624,2.60054059
184678582.55058700,0.39353960,1.99145984,0.00000000,5.04155512,2.71747765
184679583.34839898,0.39353877,1.99145996,0.00000000,5.35022176,2.83092405
184680587.21053401,0.39353786,1.99146014,0.00000000,6.27622168,2.90771853
184681598.09230399,0.39353663,1.99146034,0.00000000,8.64266592,2.92691716
184682584.73443899,0.39353510,1.99146041,0.00000000,8.95133256,2.99323967
184683588.24636599,0.39353366,1.99146035,0.00000000,9.10566588,3.02640092
184684576.26902199,0.39353223,1.99146050,0.00000000,8.84844368,3.00545697
184685584.66329199,0.39353089,1.99146066,0.00000000,8.17966596,3.01418362
184686580.53844801,0.39352963,1.99146078,0.00000000,7.92244376,3.01941961
184687586.61391699,0.39352874,1.99146100,0.00000000,6.07044392,3.00894763
184688577.25417700,0.39352787,1.99146094,0.00000000,5.40166620,3.00196631
184689610.80730098,0.39352709,1.99146102,0.00000000,5.19588844,2.96356907
184690586.20579100,0.39352620,1.99146138,0.00000000,5.50455508,2.82568806
184691583.00797799,0.39352525,1.99146161,0.00000000,6.07044392,2.83965069
184692573.74750900,0.39352424,1.99146169,0.00000000,6.32766612,2.93389847
184693582.43703899,0.39352306,1.99146170,0.00000000,7.66522156,3.06130751
184694596.86776799,0.39352179,1.99146179,0.00000000,8.43688816,3.04734487
184695598.14651799,0.39352038,1.99146199,0.00000000,9.20855476,3.02116494
184696574.30136099,0.39351896,1.99146216,0.00000000,8.79699924,3.01069296
184697624.55458999,0.39351766,1.99146225,0.00000000,8.59122148,3.00720230
184698585.85354799,0.39351632,1.99146232,0.00000000,8.28255484,2.99323967
184699583.83729801,0.39351506,1.99146226,0.00000000,7.66522156,3.01069296
184700578.24943298,0.39351376,1.99146241,0.00000000,7.92244376,3.01418362
184701595.27339098,0.39351225,1.99146250,0.00000000,8.69411036,3.02116494
184702583.70849398,0.39351046,1.99146277,0.00000000,9.82588804,3.01592895
184703596.23099399,0.39350833,1.99146309,0.00000000,10.90622128,3.04909020
184704580.13896200,0.39350738,1.99146376,0.00000000,9.51722140,3.00545697
184705583.59338900,0.39350601,1.99146442,0.00000000,9.36288808,3.02465559
184706580.55849299,0.39350470,1.99146476,0.00000000,9.10566588,3.00545697
184707580.73109698,0.39350337,1.99146500,0.00000000,8.59122148,3.02814625
184708579.95083600,0.39350206,1.99146512,0.00000000,8.43688816,3.02116494
184709578.67187700,0.39350098,1.99146525,0.00000000,7.04788828,3.02465559
184710573.42916799,0.39349988,1.99146541,0.00000000,6.53344388,3.01941961
184711590.40776199,0.39349905,1.99146539,0.00000000,5.19588844,3.11192206
184712583.51114699,0.39349819,1.99146513,0.00000000,4.93866624,3.24107642
184713589.11255300,0.39349774,1.99146473,0.00000000,3.49822192,3.90255621
184714572.80932298,0.39349788,1.99146473,0.00000000,0.72022216,4.29700062
184715584.71687499,0.39349752,1.99146434,0.00000000,0.87455548,4.54832803
184716578.40775999,0.39349768,1.99146306,0.00000000,4.68144404,5.14872129
184717591.20734298,0.39349740,1.99146225,0.00000000,4.37277740,4.77347550
184718661.80926898,0.39349745,1.99146082,0.00000000,6.32766612,4.77173017
184719587.28874800,0.39349731,1.99145981,0.00000000,6.58488832,4.75253155
184720584.55682099,0.39349725,1.99145882,0.00000000,6.12188836,4.75602221
184721578.69343498,0.39349713,1.99145804,0.00000000,5.24733288,4.70191700
184722584.30431998,0.39349703,1.99145727,0.00000000,4.52711072,4.63559449
184723588.25655898,0.39349663,1.99145621,0.00000000,4.99011068,4.39299373
184724584.24760100,0.39349633,1.99145522,0.00000000,4.78433292,4.44360828
184725573.27280799,0.39349548,1.99145419,0.00000000,5.50455508,4.13643033
184726585.94577700,0.39349431,1.99145347,0.00000000,5.09299956,3.82227106
184727608.60077599,0.39349347,1.99145315,0.00000000,4.73288848,3.67740873
184728572.47671399,0.39349228,1.99145292,0.00000000,6.07044392,3.29169097
184729569.20801499,0.39349139,1.99145289,0.00000000,5.91611060,3.28645498
184730579.37525401,0.39349023,1.99145283,0.00000000,6.63633276,3.22885912
184731591.38968098,0.39348912,1.99145326,0.00000000,5.50455508,3.11017673
184732584.59650400,0.39348849,1.99145333,0.00000000,4.78433292,3.10319541
184733581.52967998,0.39348776,1.99145353,0.00000000,4.47566628,3.51683844
184734591.38598198,0.39348743,1.99145286,0.00000000,3.44677748,4.09454243
184735585.50316900,0.39348716,1.99145228,0.00000000,4.47566628,4.52040276
184736571.12650198,0.39348731,1.99145109,0.00000000,6.32766612,4.70191700
184737573.65384600,0.39348743,1.99144997,0.00000000,7.30511048,4.66351976
184738578.29629299,0.39348746,1.99144858,0.00000000,8.12822152,4.67399174
184739593.31446999,0.39348738,1.99144704,0.00000000,8.28255484,4.70366233
184740588.01853198,0.39348735,1.99144564,0.00000000,8.02533264,4.67399174
184741579.57608399,0.39348727,1.99144425,0.00000000,7.76811044,4.67050108
184742584.35306200,0.39348726,1.99144350,0.00000000,5.86466616,4.75602221
184743593.88451999,0.39348721,1.99144277,0.00000000,4.42422184,4.94800843
184744615.31748900,0.39348738,1.99144209,0.00000000,3.75544412,5.08414411
184745576.53097799,0.39348756,1.99144162,0.00000000,3.60111080,5.40353936
184746596.79780000,0.39348802,1.99144121,0.00000000,4.62999960,5.77354917
184747592.11436298,0.39348899,1.99144103,0.00000000,6.01899948,6.05454718
184748578.27649799,0.39349022,1.99144094,0.00000000,7.25366604,6.12086969
184749582.24701798,0.39349176,1.99144089,0.00000000,8.64266592,6.20464549
184750583.49503899,0.39349325,1.99144083,0.00000000,9.46577696,6.22558944
184751580.10055900,0.39349481,1.99144075,0.00000000,9.72299916,6.24129741
184752623.43514198,0.39349630,1.99144069,0.00000000,9.51722140,6.24827872
184753607.49581900,0.39349763,1.99144067,0.00000000,9.31144364,6.27445866
184754578.52415198,0.39349902,1.99144067,0.00000000,9.10566588,6.27620399
184755582.50191200,0.39350045,1.99144072,0.00000000,8.79699924,6.27794932
184756586.13743198,0.39350200,1.99144076,0.00000000,8.89988812,6.27620399
184757576.14180699,0.39350345,1.99144081,0.00000000,9.20855476,6.27271333
184758578.39378500,0.39350489,1.99144088,0.00000000,9.46577696,6.28143998
184759586.12576398,0.39350637,1.99144074,0.00000000,9.51722140,6.25526004
184760587.53206599,0.39350774,1.99144070,0.00000000,9.36288808,6.27271333
184761576.86576298,0.39350916,1.99144056,0.00000000,9.20855476,6.25700537
184762583.11685699,0.39351052,1.99144054,0.00000000,9.20855476,6.27096800
184763592.95164800,0.39351189,1.99144056,0.00000000,9.20855476,0.01745329
184764587.56784600,0.39351327,1.99144064,0.00000000,9.15711032,0.03141593
184765583.36112699,0.39351467,1.99144064,0.00000000,9.05422144,0.01745329
184766585.21419898,0.39351606,1.99144067,0.00000000,8.84844368,0.00174533
184767579.77430299,0.39351735,1.99144074,0.00000000,8.53977704,1000.00000000
184768592.62643799,0.39351863,1.99144078,0.00000000,8.33399928,6.27794932
184769592.74034399,0.39351993,1.99144085,0.00000000,7.66522156,6.27271333
184770601.11378101,0.39352094,1.99144085,0.00000000,6.27622168,6.27794932
184771584.09294701,0.39352200,1.99144080,0.00000000,6.07044392,6.28143998
184772585.08414498,0.39352278,1.99144072,0.00000000,4.78433292,0.01570796
184773588.42758200,0.39352349,1.99144068,0.00000000,4.11555520,0.02967060
184774584.42690399,0.39352411,1.99144076,0.00000000,3.96122188,0.07853982
184775584.47419599,0.39352472,1.99144092,0.00000000,3.80688856,0.16057029
184776584.80320600,0.39352531,1.99144103,0.00000000,3.70399968,0.14660766
184777578.88961199,0.39352571,1.99144114,0.00000000,2.82944420,0.15882496
184778586.84622598,0.39352614,1.99144126,0.00000000,2.46933312,0.14311700
184779586.13883001,0.39352652,1.99144136,0.00000000,2.21211092,0.11693706
184780588.64372498,0.39352693,1.99144145,0.00000000,2.26355536,0.04712389
184781577.26122499,0.39352734,1.99144152,0.00000000,2.62366644,0.01570796
184782588.35887998,0.39352778,1.99144157,0.00000000,2.82944420,0.06108652
184783592.55289099,0.39352822,1.99144160,0.00000000,2.72655532,0.12217305
184784609.06247300,0.39352859,1.99144167,0.00000000,2.31499980,0.24434610
184785573.92596298,0.39352892,1.99144181,0.00000000,2.46933312,0.41364303
184786590.70742100,0.39352932,1.99144204,0.00000000,3.60111080,0.53756141
184787570.09283701,0.39352985,1.99144244,0.00000000,4.62999960,0.66671577
184788581.43387800,0.39353058,1.99144314,0.00000000,5.91611060,0.75049158
184789580.94268000,0.39353135,1.99144405,0.00000000,6.68777720,0.83775804
184790577.88559598,0.39353216,1.99144512,0.00000000,7.71666600,0.89011792
184791588.00658500,0.39353297,1.99144617,0.00000000,8.02533264,0.90058989
184792584.28293899,0.39353374,1.99144744,0.00000000,8.48833260,0.93200582
184793581.10038698,0.39353449,1.99144861,0.00000000,8.33399928,0.97563905
184794585.18205300,0.39353532,1.99144976,0.00000000,8.23111040,0.94422313
184795578.72408399,0.39353609,1.99145081,0.00000000,8.17966596,0.89186325
184796613.93830198,0.39353674,1.99145199,0.00000000,8.23111040,0.89709924
184797582.93225998,0.39353744,1.99145313,0.00000000,8.33399928,0.89360858
184798593.38705099,0.39353810,1.99145421,0.00000000,7.87099932,0.87266463
184799580.83064499,0.39353873,1.99145519,0.00000000,7.15077716,0.84124870
184800579.26132199,0.39353931,1.99145595,0.00000000,5.86466616,0.85695666
184801588.34079999,0.39353976,1.99145659,0.00000000,4.78433292,0.85521133
184802584.85501900,0.39354013,1.99145680,0.00000000,2.62366644,0.86393798
184803574.38413298,0.39354023,1.99145685,0.00000000,0.92599992,0.88313660
184804581.68069500,0.39354035,1.99145695,0.00000000,1.02888880,0.89186325
184805580.33053800,0.39354051,1.99145713,0.00000000,1.23466656,0.91978852
184806576.37777799,0.39354063,1.99145732,0.00000000,1.44044432,0.96691241
